openalex_id	university	title	keep	pdf_url	status	detail	timestamp
W1970971073	UMA	GiraffPlus: Combining social interaction and long term monitoring for promoting independent living	yes	http://urn.kb.se/resolve?urn=urn:nbn:se:oru:diva-30546	FAILED	HTTP 200, Content-Type: text/html; charset=utf-8	2026-03-29T13:47:59.472158
W2653160509	UMA	GADEN: A 3D Gas Dispersion Simulator for Mobile Robot Olfaction in Realistic Environments	yes	https://www.mdpi.com/1424-8220/17/7/1479/pdf?version=1498214925	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:59.682773
W2411918187	UMA	Robust stereo visual odometry through a probabilistic combination of points and line segments	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:59.802678
W3128168331	UMA	Multi-Sensor Fusion for Underwater Vehicle Localization by Augmentation of RBF Neural Network and Error-State Kalman Filter	yes	https://www.mdpi.com/1424-8220/21/4/1149/pdf?version=1612844012	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:48:00.092839
W2606926518	UMA	Robot@Home, a robotic dataset for semantic mapping of home environments	yes	https://journals.sagepub.com/doi/pdf/10.1177/0278364917695640	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8	2026-03-29T13:48:00.336866
W2131390330	UMA	Map building for a mobile robot equipped with a 2D laser rangefinder	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:00.457636
W4386047677	UMA	OpenTwins: An open-source framework for the development of next-gen compositional digital twins	yes	https://doi.org/10.1016/j.compind.2023.104007	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8	2026-03-29T13:48:00.863434
W2007064482	UMA	Predictive path tracking of mobile robots. Application to the CMU NavLab	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:01.001175
W2792044747	UMA	Enhancing Perception with Tactile Object Recognition in Adaptive Grippers for Human–Robot Interaction	yes	https://doi.org/10.3390/s18030692	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:48:01.259189
W3104218527	UMA	Object Detection from Thermal Infrared and Visible Light Cameras in Search and Rescue Scenes	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:01.381240
W2726240580	UMA	Cartan-Sync: Fast and Global SE(&lt;italic&gt;d&lt;/italic&gt;)-Synchronization	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:01.497823
W2104363892	UMA	Improving Efficiency in Mobile Robot Task Planning Through World Abstraction	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:01.615230
W2127061146	UMA	Steering Limitations for a Vehicle Pulling Passive Trailers	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:01.734682
W2172068760	UMA	Feature extraction from laser scan data based on curvature estimation for mobile robotics	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:01.856083
W1973034110	UMA	Technical improvements of the Giraff telepresence robot based on users' evaluation	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:01.974794
W2902043185	UMA	A Semantic-Based Gas Source Localization with a Mobile Robot Combining Vision and Chemical Sensing	yes	https://doi.org/10.3390/s18124174	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:48:02.257269
W2287234120	UMA	Fisher Motion Descriptor for Multiview Gait Recognition	yes	https://hdl.handle.net/10630/32712	ERROR	('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))	2026-03-29T13:48:03.424684
W2115991397	UMA	A robust, multi-hypothesis approach to matching occupancy grid maps	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:03.565384
W2619440467	UMA	A Biomimetical Dynamic Window Approach to Navigation for Collaborative Control	yes	https://hdl.handle.net/10630/30224	ERROR	('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))	2026-03-29T13:48:04.908832
W4210405781	UMA	Energy-Aware Multi-Objective Job Shop Scheduling Optimization with Metaheuristics in Manufacturing Industries: A Critical Survey, Results, and Perspectives	yes	https://www.mdpi.com/2076-3417/12/3/1491/pdf?version=1644291323	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:48:05.130248
W2994492048	UMA	Using 3D Convolutional Neural Networks for Tactile Object Recognition with Robotic Palpation	yes	https://www.mdpi.com/1424-8220/19/24/5356/pdf?version=1575966785	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:48:05.322499
W2058109453	UMA	Development of ALACRANE: A Mobile Robotic Assistance for Exploration and Rescue Missions	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:05.439437
W2119899274	UMA	Curvature-Based Environment Description for Robot Navigation Using Laser Range Sensors	yes	https://www.mdpi.com/1424-8220/9/8/5894/pdf?version=1403311622	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:48:05.640586
W4380999056	UMA	Brand personality: Current insights and future research directions	yes	https://doi.org/10.1016/j.jbusres.2023.114062	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8	2026-03-29T13:48:05.975383
W2405455158	UMA	Data Fusion Calibration for a 3D Laser Range Finder and a Camera using Inertial Data.	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:06.108984
W3136824686	UMA	A Feasibility Study of the Use of Smartwatches in Wearable Fall Detection Systems	yes	https://www.mdpi.com/1424-8220/21/6/2254/pdf?version=1616583715	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:48:06.358115
W1822776485	UMA	The optical identification of events with poorly defined locations: the case of the Fermi GBM GRB 140801A	yes	https://academic.oup.com/mnras/article-pdf/455/1/712/3062657/stv2228.pdf	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8	2026-03-29T13:48:06.631355
W4391850789	UMA	Fuzzy logic controller for UAV with gains optimized via genetic algorithm	yes	https://doi.org/10.1016/j.heliyon.2024.e26363	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8	2026-03-29T13:48:07.127308
W1592348498	UMA	Fast Visual Odometry for 3-D Range Sensors	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:07.262334
W2772584122	UMA	Human and object recognition with a high-resolution tactile sensor	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:07.380494
W2951033459	UMA	ARCog: An Aerial Robotics Cognitive Architecture	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:07.497707
W2984280075	UMA	Human 3D Pose Estimation with a Tilting Camera for Social Mobile Robot Interaction	yes	https://www.mdpi.com/1424-8220/19/22/4943/pdf?version=1573637385	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:48:07.690370
W2102248503	UMA	Hierarchical graph search for mobile robot path planning	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:07.809199
W2768775148	UMA	Smart Cable-Driven Camera Robotic Assistant	yes	https://hdl.handle.net/10630/33426	FAILED	HTTP 200, Content-Type: text/html; charset=utf-8	2026-03-29T13:48:09.192942
W1482620625	UMA	Extrinsic calibration of 2D laser rangefinders from perpendicular plane observations	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:09.326173
W2911177228	UMA	Methods for Autonomous Wristband Placement with a Search-and-Rescue Aerial Manipulator	yes	https://hdl.handle.net/10630/16852	ERROR	('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))	2026-03-29T13:48:10.561985
W2121884734	UMA	Kinematic modelling of tracked vehicles by experimental identification	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:10.701900
W2893548795	UMA	Teaching machine learning in robotics interactively: the case of reinforcement learning with Lego<sup>®</sup>Mindstorms	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:10.820342
W2153479179	UMA	Novelty detection and 3D shape retrieval using superquadrics and multi-scale sampling for autonomous mobile robots	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:10.938163
W4288053665	UMA	Automatically Annotated Dataset of a Ground Mobile Robot in Natural Environments via Gazebo Simulations	yes	https://www.mdpi.com/1424-8220/22/15/5599/pdf?version=1658988986	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:48:11.129415
W2595640798	UMA	Voxel-Based Neighborhood for Spatial Shape Pattern Classification of Lidar Point Clouds with Supervised Learning	yes	https://doi.org/10.3390/s17030594	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:48:11.386673
W4317934113	UMA	Automated labeling of training data for improved object detection in traffic videos by fine-tuned deep convolutional neural networks	yes	https://doi.org/10.1016/j.patrec.2023.01.015	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8	2026-03-29T13:48:11.739404
W2011502221	UMA	Audio-Visual Perception System for a Humanoid Robotic Head	yes	https://www.mdpi.com/1424-8220/14/6/9522/pdf?version=1403353939	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:48:11.942835
W2171737664	UMA	Fast laser scan matching approach based on adaptive curvature estimation for mobile robots	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:12.061515
W2108762236	UMA	Direct motion estimation from a range scan sequence	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:12.179735
W3145217148	UMA	The UMA-SAR Dataset: Multimodal data collection from a ground vehicle during outdoor disaster response training exercises	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:12.297180
W3005486462	UMA	Supervised Learning of Natural-Terrain Traversability with Synthetic 3D Laser Scans	yes	https://www.mdpi.com/2076-3417/10/3/1140/pdf?version=1581476061	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:48:12.587369
W2170886978	UMA	An Algorithm for Fitting 2-D Data on the Circle: Applications to Mobile Robotics	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:12.714892
W2973817887	UMA	Method for Detecting Abnormal Activity in a Group of Mobile Robots	yes	https://www.mdpi.com/1424-8220/19/18/4007/pdf?version=1569201744	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:48:12.913011
W4320928948	UMA	DEM-AIA: Asymmetric inclination-aware trajectory planner for off-road vehicles with digital elevation models	yes	https://doi.org/10.1016/j.engappai.2023.105976	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8	2026-03-29T13:48:13.318444
W3187778070	UMA	Wearable Urban Mobility Assistive Device for Visually Impaired Pedestrians Using a Smartphone and a Tactile-Foot Interface	yes	https://doi.org/10.3390/s21165274	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:48:13.715083
W2075982326	UMA	Change detection in 3D environments based on Gaussian Mixture Model and robust structural matching for autonomous robotic applications	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:13.847482
W2787177473	UMA	An Electronic Architecture for Multipurpose Artificial Noses	yes	http://downloads.hindawi.com/journals/js/2018/5427693.pdf	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8	2026-03-29T13:48:14.153864
W1556436033	UMA	A Rao-Blackwellisation approach to GDM-SLAM : integrating SLAM and gas distribution mapping (GDM)	yes	http://urn.kb.se/resolve?urn=urn:nbn:se:oru:diva-4265	FAILED	HTTP 200, Content-Type: text/html; charset=utf-8	2026-03-29T13:48:15.352231
W1994370751	UMA	Fuzzy Logic User Adaptive Navigation Control System For Mobile Robots In Unknown Environments	yes	http://orbilu.uni.lu/handle/10993/19742	ERROR	"HTTPConnectionPool(host='orbilu.uni.lu', port=80): Max retries exceeded with url: /handle/10993/19742 (Caused by NewConnectionError(""HTTPConnection(host='orbilu.uni.lu', port=80): Failed to establish a new connection: [Errno 61] Connection refused""))"	2026-03-29T13:48:15.819273
W3109403242	UMA	Measuring Smoothness as a Factor for Efficient and Socially Accepted Robot Motion	yes	https://www.mdpi.com/1424-8220/20/23/6822/pdf?version=1606640697	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:48:16.029175
W4284682787	UMA	Robot@VirtualHome, an ecosystem of virtual environments and tools for realistic indoor robotic simulation	yes	https://doi.org/10.1016/j.eswa.2022.117970	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8	2026-03-29T13:48:16.409814
W4282587413	UMA	A Novel Detection Refinement Technique for Accurate Identification of Nephrops norvegicus Burrows in Underwater Imagery	yes	https://www.mdpi.com/1424-8220/22/12/4441/pdf?version=1655111987	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:48:16.626022
W4361005442	UMA	Evolution of Socially-Aware Robot Navigation	yes	https://www.mdpi.com/2079-9292/12/7/1570/pdf?version=1679908019	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:48:16.837466
W3147033676	UMA	Subspace-oriented energy distribution for the Time Domain Passivity Approach	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:16.956649
W4224036806	UMA	A practical approach with drones, smartphones, and tracking tags for potential real-time animal tracking	yes	https://academic.oup.com/cz/advance-article-pdf/doi/10.1093/cz/zoac029/43518603/zoac029.pdf	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8	2026-03-29T13:48:17.170054
W4399802801	UMA	Socially Assistive Robots in Smart Environments to Attend Elderly People—A Survey	yes	https://www.mdpi.com/2076-3417/14/12/5287/pdf?version=1718783901	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:48:17.388832
W2218630515	UMA	Joint categorization of objects and rooms for mobile robots	yes	https://hdl.handle.net/10630/36399	ERROR	('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))	2026-03-29T13:48:18.209591
W4304890691	UMA	Explaining quality attribute tradeoffs in automated planning for self-adaptive systems	yes	https://doi.org/10.1016/j.jss.2022.111538	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8	2026-03-29T13:48:18.907513
W3003700681	UMA	Underactuated Gripper with Forearm Roll Estimation for Human Limbs Manipulation in Rescue Robotics	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:19.043747
W2961631563	UMA	Using Gaussian Mixture Models for Gesture Recognition During Haptically Guided Telemanipulation	yes	https://www.mdpi.com/2079-9292/8/7/772/pdf?version=1564125032	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:48:19.233484
W2991129060	UMA	A Gesture Recognition Algorithm for Hand-Assisted Laparoscopic Surgery	yes	https://www.mdpi.com/1424-8220/19/23/5182/pdf?version=1575369681	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:48:19.459356
W3134708440	UMA	Automation, automatic capital returns, and the functional income distribution	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:19.579983
W2113260736	UMA	Life-Long Optimization of the Symbolic Model of Indoor Environments for a Mobile Robot	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:19.698122
W4328090755	UMA	Automated detection of vehicles with anomalous trajectories in traffic surveillance videos	yes	https://riuma.uma.es/xmlui/bitstream/10630/30222/3/ICAE_Automated_detection_preprint.pdf	FAILED	HTTP 404, Content-Type: text/html; charset=utf-8	2026-03-29T13:48:20.174450
W4403504095	UMA	Design and Development of a Wayside <scp>AI</scp> ‐Assisted Vision System for Online Train Wheel Inspection	yes	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/eng2.13027	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8	2026-03-29T13:48:20.471711
W3195445035	UMA	A Study of One-Class Classification Algorithms for Wearable Fall Sensors	yes	https://www.mdpi.com/2079-6374/11/8/284/pdf	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:48:20.663763
W2078094218	UMA	Visual Odometry Based on Structural Matching of Local Invariant Features Using Stereo Camera Sensor	yes	https://www.mdpi.com/1424-8220/11/7/7262/pdf?version=1403315804	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:48:20.860836
W2094147511	UMA	OLT: A Toolkit for Object Labeling applied to robotic RGB-D datasets	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:20.979911
W3146369908	UMA	Underwater Vehicle Localization by Hybridization of Indirect Kalman Filter and Neural Network	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:48:21.097762
W4383892324	UMA	A multidimensional Bayesian architecture for real-time anomaly detection and recovery in mobile robot sensory systems	yes	https://doi.org/10.1016/j.engappai.2023.106673	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8	2026-03-29T13:48:21.494052
